prior	business	0.22942643391521197
prior	entertainment	0.17356608478802993
prior	politics	0.18753117206982545
prior	sports	0.22942643391521197
prior	tech	0.1800498753117207
Likelihood	tech	cebit	1.0
Likelihood	tech	lovers.	1.0
Likelihood	tech	flyers	1.0
Likelihood	politics	airport	0.5
Likelihood	politics	town.	0.6
Likelihood	tech	hanover.	1.0
Likelihood	business	hotels	0.36363636363636365
Likelihood	tech	months;	1.0
Likelihood	tech	hoards	1.0
Likelihood	tech	exhibitors	1.0
Likelihood	tech	restaurants	0.6
Likelihood	politics	themes	0.5333333333333333
Likelihood	tech	buzzwords	1.0
Likelihood	tech	convergence.	1.0
Likelihood	tech	stereos	1.0
Likelihood	tech	one-box	1.0
Likelihood	tech	wirelessly	1.0
Likelihood	tech	reseller	1.0
Likelihood	tech	fits	0.36363636363636365
Likelihood	tech	workplace	0.6666666666666666
Likelihood	entertainment	claudia	0.6666666666666666
Likelihood	tech	neulling	1.0
Likelihood	tech	webcams	1.0
Likelihood	tech	parked	1.0
Likelihood	sport	kitted	0.5
Likelihood	tech	convenient	0.75
Likelihood	tech	brailey	1.0
Likelihood	politics	frequent	0.5
Likelihood	tech	crashes	1.0
Likelihood	tech	incompatibilities.	1.0
Likelihood	tech	xp	1.0
Likelihood	business	theme.	0.5
Likelihood	tech	samsung	1.0
Likelihood	tech	sgh-i300	1.0
Likelihood	tech	compressed	1.0
Likelihood	tech	analogue	0.8888888888888888
Likelihood	tech	probable	1.0
Likelihood	tech	umemoto	1.0
Likelihood	tech	terminals	1.0
Likelihood	tech	nec.	1.0
Likelihood	politics	demonstrate	0.45454545454545453
Likelihood	tech	6230i	1.0
Likelihood	tech	6230.	1.0
Likelihood	tech	1.3	1.0
Likelihood	tech	megapixel	1.0
Likelihood	tech	mp3s.	1.0
Likelihood	tech	fm	1.0
Likelihood	tech	interact	1.0
Likelihood	tech	playing.	0.7777777777777778
Likelihood	entertainment	preferring	0.4
Likelihood	tech	inductance	1.0
Likelihood	politics	aids	0.36363636363636365
Likelihood	politics	interference	0.6666666666666666
Likelihood	tech	battery	0.9166666666666666
Likelihood	tech	riccardo	1.0
Likelihood	tech	rinaldini	1.0
Likelihood	tech	headset	1.0
Likelihood	tech	zen	1.0
Likelihood	tech	transmitter	1.0
Likelihood	tech	creates	0.6
Likelihood	entertainment	headset.	0.5
Likelihood	sport	metre	0.5
Likelihood	sport	aaa	0.8571428571428571
Likelihood	tech	trend.	0.5
Likelihood	sport	adidas	0.6666666666666666
Likelihood	sport	trainer	0.6666666666666666
Likelihood	tech	susanne	1.0
Likelihood	tech	risse	1.0
Likelihood	tech	sole.	1.0
Likelihood	tech	cushioning	1.0
Likelihood	tech	adjusting	1.0
Likelihood	tech	tension	0.4444444444444444
Likelihood	tech	adjusts	0.6666666666666666
Likelihood	tech	accordingly.	1.0
Likelihood	tech	shoe	1.0
Likelihood	entertainment	jarre	1.0
Likelihood	entertainment	fairytale	1.0
Likelihood	entertainment	celebration	0.7
Likelihood	entertainment	copenhagen	1.0
Likelihood	entertainment	bicentennial	1.0
Likelihood	entertainment	andersen.	1.0
Likelihood	entertainment	three-day	0.36363636363636365
Likelihood	entertainment	fairy-tale	1.0
Likelihood	entertainment	parken	1.0
Likelihood	business	attend.	0.5
Likelihood	entertainment	andersen	0.7142857142857143
Likelihood	entertainment	fairy	1.0
Likelihood	entertainment	tales	1.0
Likelihood	tech	timeless	0.6666666666666666
Likelihood	entertainment	jarre.	1.0
Likelihood	entertainment	enjoyment	1.0
Likelihood	entertainment	learn.	1.0
Likelihood	entertainment	emperor	1.0
Likelihood	tech	clothes	0.45
Likelihood	entertainment	mermaid.	1.0
Likelihood	entertainment	frederik	1.0
Likelihood	entertainment	festivities.	1.0
Likelihood	entertainment	manhattan	1.0
Likelihood	entertainment	recognizes	1.0
Likelihood	entertainment	darker	0.6666666666666666
Likelihood	entertainment	authorship	1.0
Likelihood	sport	anderson	0.5294117647058824
Likelihood	entertainment	hometown	1.0
Likelihood	entertainment	odense.	1.0
Likelihood	sport	ugly	0.75
Likelihood	entertainment	duckling	1.0
Likelihood	entertainment	gala	1.0
Likelihood	entertainment	supermodel	1.0
Likelihood	business	helena	0.3333333333333333
Likelihood	entertainment	christensen	1.0
Likelihood	entertainment	ambassador.	1.0
Likelihood	entertainment	ambassadors	1.0
Likelihood	entertainment	harvey	0.8888888888888888
Likelihood	entertainment	keitel	1.0
Likelihood	entertainment	freeman	0.8
Likelihood	entertainment	pele.	1.0
Likelihood	business	succession.	0.3333333333333333
Likelihood	business	pick-up	0.6666666666666666
Likelihood	business	rate.	0.625
Likelihood	business	dirk	1.0
Likelihood	business	schumacher.	1.0
Likelihood	business	hawkish	1.0
Likelihood	sport	will.	0.38461538461538464
Likelihood	business	1.7%	1.0
Likelihood	business	dampen	0.5
Likelihood	business	slack.	1.0
Likelihood	business	jean-claude	0.5
Likelihood	business	trichet	1.0
Likelihood	sport	melzer	1.0
Likelihood	sport	comprehensive	0.3333333333333333
Likelihood	sport	sap	1.0
Likelihood	sport	bamboozled	1.0
Likelihood	sport	austrian	0.5
Likelihood	sport	shots	0.6363636363636364
Likelihood	sport	7-5.	1.0
Likelihood	sport	cyril	0.6666666666666666
Likelihood	sport	saulnier	1.0
Likelihood	sport	spadea	1.0
Likelihood	sport	haas	1.0
Likelihood	sport	overcame	1.0
Likelihood	sport	mirnyi	1.0
Likelihood	sport	6-2.	1.0
Likelihood	sport	executed	0.6
Likelihood	sport	andre.	1.0
Likelihood	business	dog	0.375
Likelihood	sport	two-handed	1.0
Likelihood	sport	loosen	0.5
Likelihood	sport	balco	1.0
Likelihood	sport	kelli	1.0
Likelihood	business	co-operative	0.5
Likelihood	sport	(balco)	1.0
Likelihood	sport	conte.	1.0
Likelihood	sport	conte	1.0
Likelihood	tech	francisco	0.4375
Likelihood	sport	flaxseed	1.0
Likelihood	sport	stimulant	1.0
Likelihood	sport	modafinil.	1.0
Likelihood	sport	narcolepsy	1.0
Likelihood	business	product.	0.5714285714285714
Likelihood	sport	remy	1.0
Likelihood	sport	korchemy	1.0
Likelihood	politics	defendant	0.3333333333333333
Likelihood	politics	compelled	0.5
Likelihood	sport	cheat	1.0
Likelihood	sport	winning.	0.7777777777777778
Likelihood	entertainment	tabloids	1.0
Likelihood	entertainment	magazines	0.6666666666666666
Likelihood	entertainment	pregnant.	1.0
Likelihood	entertainment	offenders.	0.5
Likelihood	entertainment	wrote.	0.6
Likelihood	entertainment	federline	1.0
Likelihood	entertainment	appeared.	1.0
Likelihood	entertainment	chart-topping	1.0
Likelihood	business	shed	0.6666666666666666
Likelihood	sport	stories.	0.5
Likelihood	entertainment	honeymoon	0.5
Likelihood	sport	fiji	0.8
Likelihood	entertainment	sold.	0.6666666666666666
Likelihood	politics	assured	0.36363636363636365
Likelihood	entertainment	scrapbook	1.0
Likelihood	entertainment	souvenir.	1.0
Likelihood	entertainment	unrepentant	0.5
Likelihood	entertainment	coverage.	1.0
Likelihood	entertainment	stepdaughter	1.0
Likelihood	business	instead.	0.3333333333333333
Likelihood	business	(£14bn)	1.0
Likelihood	business	disrupted.	1.0
Likelihood	business	buys	0.7272727272727273
Likelihood	business	means.	0.25
Likelihood	business	motions	0.5
Likelihood	business	lender	0.9090909090909091
Likelihood	business	state-owned	1.0
Likelihood	business	advisor	0.5
Likelihood	business	injunction	1.0
Likelihood	business	surrounds	0.6666666666666666
Likelihood	politics	clarify	0.5
Likelihood	business	wranglings.	1.0
Likelihood	business	suisse	1.0
Likelihood	business	vadim	1.0
Likelihood	business	mitroshin	1.0
Likelihood	business	ex-yukos	1.0
Likelihood	politics	climate	0.6071428571428571
Likelihood	business	davos	1.0
Likelihood	business	davos.	1.0
Likelihood	business	warming.	0.5
Likelihood	tech	update	0.8571428571428571
Likelihood	business	anti-aids	1.0
Likelihood	business	(who)	1.0
Likelihood	business	life-extending	1.0
Likelihood	business	amounting	0.75
Likelihood	tech	5.8	0.75
Likelihood	politics	chairmanship	0.6
Likelihood	politics	g8	0.8571428571428571
Likelihood	business	five-day	1.0
Likelihood	sport	jacques	0.42105263157894735
Likelihood	politics	chirac	0.8
Likelihood	business	thabo	0.6666666666666666
Likelihood	business	mbeki	0.6666666666666666
Likelihood	politics	ivory	0.8333333333333334
Likelihood	politics	elected	0.8421052631578947
Likelihood	business	palestinian	0.5555555555555556
Likelihood	business	mahmoud	0.6
Likelihood	business	abbas.	0.5
Likelihood	entertainment	bono	0.875
Likelihood	business	campaigner	0.5714285714285714
Likelihood	entertainment	angelina	0.6666666666666666
Likelihood	entertainment	jolie	0.6666666666666666
Likelihood	tech	goodwill	0.6666666666666666
Likelihood	politics	refugees.	0.6666666666666666
Likelihood	business	wef	1.0
Likelihood	business	muted.	1.0
Likelihood	business	anti-globalisation	1.0
Likelihood	business	converge	1.0
Likelihood	sport	porto	0.5555555555555556
Likelihood	business	alegre	1.0
Likelihood	business	anti-davos	1.0
Likelihood	business	outsourcing	0.875
Likelihood	business	counterparts.	1.0
Likelihood	business	attention.	0.4
Likelihood	politics	ex-spy	1.0
Likelihood	politics	ex-russian	1.0
Likelihood	politics	risked	0.5
Likelihood	politics	spying	0.6666666666666666
Likelihood	politics	mi6	1.0
Likelihood	politics	makarov	1.0
Likelihood	politics	£65	1.0
Likelihood	politics	defector	1.0
Likelihood	politics	pension.	1.0
Likelihood	politics	spies	1.0
Likelihood	politics	weapon	0.7
Likelihood	business	realisation	0.25
Likelihood	politics	righteousness	1.0
Likelihood	politics	batches	1.0
Likelihood	politics	gordievsky	1.0
Likelihood	politics	kgb	1.0
Likelihood	politics	defected	1.0
Likelihood	entertainment	fat	0.5
Likelihood	politics	kahn	0.5
Likelihood	politics	yale	1.0
Likelihood	politics	historian	1.0
Likelihood	politics	code-breaking	1.0
Likelihood	tech	valuable	0.5714285714285714
Likelihood	politics	allies.	1.0
Likelihood	politics	wrung	1.0
Likelihood	business	dry	0.3
Likelihood	business	hang	0.3333333333333333
Likelihood	politics	idealistic	1.0
Likelihood	politics	year-old.	1.0
Likelihood	business	putin.	0.75
Likelihood	politics	directorate	1.0
Likelihood	politics	decoded	1.0
Likelihood	politics	diplomatic	0.875
Likelihood	business	west.	0.3333333333333333
Likelihood	business	rank	0.5384615384615384
Likelihood	business	lieutenant	0.5
Likelihood	entertainment	privy	0.5
Likelihood	sport	thoughts	0.4166666666666667
Likelihood	politics	powers.	1.0
Likelihood	politics	repression	1.0
Likelihood	politics	m16	1.0
Likelihood	tech	secrets	0.4
Likelihood	politics	spied	0.5
Likelihood	politics	perm	1.0
Likelihood	politics	artic	1.0
Likelihood	politics	circle.	1.0
Likelihood	politics	latvia.	1.0
Likelihood	politics	passport	0.45
Likelihood	business	citizen.	0.25
Likelihood	politics	fulfilled.	1.0
Likelihood	politics	bedsits	1.0
Likelihood	politics	deteriorating	1.0
Likelihood	tech	receives	0.5
Likelihood	entertainment	spy	0.4
Likelihood	politics	tribunals.	1.0
Likelihood	tech	674	1.0
Likelihood	tech	gartner	0.9444444444444444
Likelihood	tech	slow-down	1.0
Likelihood	tech	milanesi	1.0
Likelihood	tech	upgrading	0.6
Likelihood	tech	critical.	1.0
Likelihood	tech	flashes	0.5
Likelihood	tech	zooms.	1.0
Likelihood	tech	aesthetics	1.0
Likelihood	tech	razr	1.0
Likelihood	tech	v3	1.0
Likelihood	tech	commonplace	0.6666666666666666
Likelihood	tech	self-expression	1.0
Likelihood	tech	functioned	1.0
Likelihood	tech	attentive	1.0
Likelihood	tech	milanesi.	1.0
Likelihood	tech	nice-looking	1.0
Likelihood	tech	full-track	1.0
Likelihood	tech	$20	0.8571428571428571
Likelihood	tech	(£10.5	1.0
Likelihood	tech	million)	0.6666666666666666
Likelihood	tech	$1.8	1.0
Likelihood	tech	(£94	1.0
Likelihood	tech	2009	1.0
Likelihood	tech	juniper	1.0
Likelihood	tech	ericsson	0.6666666666666666
Likelihood	tech	walkman	1.0
Likelihood	tech	w800	1.0
Likelihood	tech	camera.	0.5714285714285714
Likelihood	business	balancing	0.5
Likelihood	tech	drives.	1.0
Likelihood	business	strain	0.3333333333333333
Likelihood	business	stubbornly	0.5
Likelihood	entertainment	clinging	1.0
Likelihood	tech	common.	0.75
Likelihood	politics	distinctive	0.3333333333333333
Likelihood	entertainment	groundbreaking.	1.0
Likelihood	entertainment	beatles	1.0
Likelihood	entertainment	stones	0.7142857142857143
Likelihood	entertainment	catsuit.	1.0
Likelihood	entertainment	spades	0.5
Likelihood	entertainment	churning	1.0
Likelihood	entertainment	atomic	0.875
Likelihood	entertainment	schoolfriends	1.0
Likelihood	entertainment	tree	0.6666666666666666
Likelihood	entertainment	cemented	1.0
Likelihood	entertainment	a-list.	1.0
Likelihood	entertainment	edginess	1.0
Likelihood	entertainment	youthful	1.0
Likelihood	entertainment	craft	1.0
Likelihood	entertainment	26th	1.0
Likelihood	entertainment	bolder	1.0
Likelihood	business	larry	0.4
Likelihood	entertainment	mullen	0.75
Likelihood	entertainment	jr	1.0
Likelihood	entertainment	echoed	0.3333333333333333
Likelihood	entertainment	sentiments:	1.0
Likelihood	entertainment	band.	0.7142857142857143
Likelihood	entertainment	q	1.0
Likelihood	business	rees.	0.5
Likelihood	entertainment	formidable.	1.0
Likelihood	entertainment	re-invented	1.0
Likelihood	business	ingredient	0.3333333333333333
Likelihood	sport	rees	0.8571428571428571
Likelihood	entertainment	bandmates	1.0
Likelihood	entertainment	hewson	1.0
Likelihood	entertainment	(bono	1.0
Likelihood	entertainment	vocals)	1.0
Likelihood	entertainment	clayton	1.0
Likelihood	entertainment	(bass)	1.0
Likelihood	entertainment	guitar)	1.0
Likelihood	entertainment	dick.	1.0
Likelihood	entertainment	u2.	1.0
Likelihood	entertainment	mcguinness.	1.0
Likelihood	entertainment	coarse	1.0
Likelihood	entertainment	mcguinness	1.0
Likelihood	entertainment	eerie	0.5
Likelihood	entertainment	scouts	1.0
Likelihood	entertainment	ireland-only	1.0
Likelihood	entertainment	1979	0.3333333333333333
Likelihood	entertainment	boy.	1.0
Likelihood	entertainment	stadium-filling	1.0
Likelihood	entertainment	anthemic	1.0
Likelihood	entertainment	bloody	0.6666666666666666
Likelihood	politics	spiritual	0.6
Likelihood	entertainment	cliche.	1.0
Likelihood	entertainment	flag-waving	1.0
Likelihood	entertainment	speaker-climbing	1.0
Likelihood	entertainment	drum-throwing	1.0
Likelihood	entertainment	sealing	0.3333333333333333
Likelihood	entertainment	stardom.	1.0
Likelihood	entertainment	height	0.5
Likelihood	entertainment	streets	0.4482758620689655
Likelihood	tech	atmospheric	0.75
Likelihood	entertainment	pinnacle.	1.0
Likelihood	entertainment	yearned	0.5
Likelihood	business	achievements.	0.5
Likelihood	entertainment	explorations	1.0
Likelihood	entertainment	branches	0.5
Likelihood	entertainment	forays	0.5
Likelihood	politics	extravagant	0.6666666666666666
Likelihood	entertainment	achtung	1.0
Likelihood	entertainment	1991	0.46153846153846156
Likelihood	entertainment	zooropa	1.0
Likelihood	entertainment	corresponding	1.0
Likelihood	entertainment	olives	1.0
Likelihood	entertainment	alter-egos	1.0
Likelihood	entertainment	macphisto.	1.0
Likelihood	business	parallel	0.3333333333333333
Likelihood	entertainment	pleasure	0.5
Likelihood	entertainment	aids.	0.75
Likelihood	business	125	0.3333333333333333
Likelihood	sport	hots	0.5
Likelihood	tech	collections.	1.0
Likelihood	tech	$24bn	1.0
Likelihood	tech	bulging	1.0
Likelihood	entertainment	kodak	0.5
Likelihood	sport	manages	0.75
Likelihood	tech	collections	0.8571428571428571
Likelihood	tech	edit	1.0
Likelihood	tech	print-ordering	1.0
Likelihood	tech	ofoto	1.0
Likelihood	tech	snapfish	1.0
Likelihood	tech	pixagogo	1.0
Likelihood	politics	sizes	0.6666666666666666
Likelihood	tech	solutions.	0.8
Likelihood	tech	photos.	1.0
Likelihood	tech	casual	0.8461538461538461
Likelihood	tech	geared	0.75
Likelihood	tech	enthusiasts	0.75
Likelihood	entertainment	tips	0.3333333333333333
Likelihood	tech	photosig	1.0
Likelihood	entertainment	photographers	0.5
Likelihood	tech	critique	1.0
Likelihood	sport	organising	0.3333333333333333
Likelihood	tech	stored	0.75
Likelihood	tech	picasa	1.0
Likelihood	tech	detects	1.0
Likelihood	business	transferred	0.4
Likelihood	politics	restoring	0.6
Likelihood	politics	removing	0.7142857142857143
Likelihood	tech	sharpening	1.0
Likelihood	tech	uploaded	1.0
Likelihood	tech	ofoto.	1.0
Likelihood	business	ordering	0.5
Likelihood	tech	prints.	1.0
Likelihood	tech	dump	1.0
Likelihood	tech	archivists	1.0
Likelihood	tech	tantilising	1.0
Likelihood	tech	glimpse	0.8
Likelihood	business	hawkins.	0.6666666666666666
Likelihood	tech	tucked	1.0
Likelihood	entertainment	resurrect	0.5
Likelihood	business	israeli	0.5882352941176471
Likelihood	business	ariel	0.6666666666666666
Likelihood	politics	israelis	1.0
Likelihood	politics	tomb	1.0
Likelihood	politics	yasser	1.0
Likelihood	business	arafat	0.5
Likelihood	politics	ramallah	1.0
Likelihood	politics	nodded	0.5
Likelihood	politics	wreath	1.0
Likelihood	politics	compromise	0.5
Likelihood	politics	gesture	0.375
Likelihood	politics	abbas	0.6666666666666666
Likelihood	politics	abu	1.0
Likelihood	politics	mazen	1.0
Likelihood	business	pursuit	0.2
Likelihood	politics	purpose.	1.0
Likelihood	business	palestinians	0.5
Likelihood	politics	internationally-agreed	1.0
Likelihood	business	roadmap	0.5
Likelihood	politics	disengage	1.0
Likelihood	politics	gaza	1.0
